plantSlug,unitName,unitNo,plant_name,state,district,commissioning_date,plant_capacity,implementing_agency,commissioning_status,commissioning_group,year,fyear,decade,source,technology_type,generation_2015-16,generation_2016-17,generation_2017-18,generation_2018-19,generation_2019-20,generation_2020-21,generation_2008_09,generation_2009_10,generation_2010_11,generation_2011_12,generation_2012_13,generation_2013_14,generation_2014_15,generation_2021_22,generation_2022_23,generation_2023_24,generation_2024_25,generation_2007_08,plant_load_factor_2015_16,plant_load_factor_2016_17,plant_load_factor_2017_18,plant_load_factor_2018_19,plant_load_factor_2019_20,plant_load_factor_2020_21,plant_load_factor_2008_09,plant_load_factor_2009_10,plant_load_factor_2010_11,plant_load_factor_2011_12,plant_load_factor_2012_13,plant_load_factor_2013_14,plant_load_factor_2014_15,plant_load_factor_2021_22,plant_load_factor_2022_23,plant_load_factor_2023_24,plant_load_factor_2024_25,plant_load_factor_2007_08
gujarat-valsad,Not Available,Not Available,Gujarat-Valsad,Gujarat,Valsad,Not Available,8.8,Not Available,operational,operational,2012,2011-12,2010-2019,wind,Not Available,14.19986304,12.6270144,15.1246656,16.5122496,16.14780288,12.78199296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,16.38,19.62,21.42,20.89,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-belgaum,Not Available,Not Available,Karnataka-Belgaum,Karnataka,Belgaum,Not Available,836.48,Not Available,operational,operational,1998,1997-98,1990-1999,wind,Not Available,467.6763226,665.5341672,762.6299196,995.5317768,1065.988293,1024.893536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-bellary,Not Available,Not Available,Karnataka-Bellary,Karnataka,Bellary,Not Available,848.87,Not Available,operational,operational,2005,2004-05,2000-2009,wind,Not Available,378.3114202,371.7053712,422.2840344,539.6731152,547.9557581,473.1405523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-bijapur,Not Available,Not Available,Karnataka-Bijapur,Karnataka,Bijapur,Not Available,1124.7,Not Available,operational,operational,2009,2008-09,2000-2009,wind,Not Available,586.3330541,1331.864618,1554.862244,2129.63957,2217.501827,1914.734946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-chikmagalur,Not Available,Not Available,Karnataka-Chikmagalur,Karnataka,Chikmagalur,Not Available,6.4,Not Available,operational,operational,2014,2013-14,2010-2019,wind,Not Available,10.59139584,10.1924352,10.4671488,13.3768704,13.58217216,11.72772864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-chitradurga,Not Available,Not Available,Karnataka-Chitradurga,Karnataka,Chitradurga,Not Available,685.97,Not Available,operational,operational,1997,1997-98,1990-1999,wind,Not Available,973.0348456,985.751815,1012.320483,1293.73148,1368.170402,1314.559271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-davangere,Not Available,Not Available,Karnataka-Davangere,Karnataka,Davangere,Not Available,334.65,Not Available,operational,operational,2001,2000-01,2000-2009,wind,Not Available,286.7951405,403.3974744,418.1953044,534.4477752,542.6502221,468.5594083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-dharwad,Not Available,Not Available,Karnataka-Dharwad,Karnataka,Dharwad,Not Available,46.2,Not Available,operational,operational,2016,2015-16,2010-2019,wind,Not Available,34.7530176,73.5766416,75.5597304,96.5642832,98.04630528,84.65954112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-gadag,Not Available,Not Available,Karnataka-Gadag,Karnataka,Gadag,Not Available,956.635,Not Available,operational,operational,1996,1995-96,1990-1999,wind,Not Available,968.2107958,1070.293287,1099.140576,1404.686349,1426.244799,1231.50313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-gulbarga,Not Available,Not Available,Karnataka-Gulbarga,Karnataka,Gulbarga,Not Available,140.0,Not Available,operational,operational,2017,2016-17,2010-2019,wind,Not Available,0.0,95.55408,196.25904,250.81632,254.665728,219.894912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-hassan,Not Available,Not Available,Karnataka-Hassan,Karnataka,Hassan,Not Available,113.75,Not Available,operational,operational,2007,2006-07,2000-2009,wind,Not Available,188.245512,181.15461,186.037215,237.75297,241.401888,208.442052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-haveri,Not Available,Not Available,Karnataka-Haveri,Karnataka,Haveri,Not Available,244.5,Not Available,operational,operational,2012,2011-12,2010-2019,wind,Not Available,404.6244192,389.382876,399.877794,511.038252,518.8814208,448.0358832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-kolar,Not Available,Not Available,Karnataka-Kolar,Karnataka,Kolar,Not Available,14.7,Not Available,operational,operational,2015,2014-15,2010-2019,wind,Not Available,24.32711232,23.4107496,24.0417324,30.7249992,31.19655168,26.93712672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-koppal,Not Available,Not Available,Karnataka-Koppal,Karnataka,Koppal,Not Available,563.36,Not Available,operational,operational,1997,1996-97,1990-1999,wind,Not Available,25.93237075,24.95554056,525.1074164,818.4345535,886.173067,765.17932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-raichur,Not Available,Not Available,Karnataka-Raichur,Karnataka,Raichur,Not Available,290.9,Not Available,operational,operational,2010,2010-11,2010-2019,wind,Not Available,170.4552768,164.034504,446.489316,570.607128,579.3645312,500.2609248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-ramanagara,Not Available,Not Available,Karnataka-Ramanagara,Karnataka,Ramanagara,Not Available,28.5,Not Available,operational,operational,2012,2011-12,2010-2019,wind,Not Available,47.1648096,45.388188,46.611522,59.568876,60.4831104,52.2250416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-shimoga,Not Available,Not Available,Karnataka-Shimoga,Karnataka,Shimoga,Not Available,89.65,Not Available,operational,operational,2009,2008-09,2000-2009,wind,Not Available,79.8491952,76.841406,78.912489,100.849062,102.3968448,88.4160792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karnataka-tumkur,Not Available,Not Available,Karnataka-Tumkur,Karnataka,Tumkur,Not Available,87.2,Not Available,operational,operational,2006,2006-07,2000-2009,wind,Not Available,144.3077683,138.8719296,142.6149024,182.2598592,185.0570957,159.7903027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,18.18,18.67,23.86,24.16,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerala-idukki,Not Available,Not Available,Kerala-Idukki,Kerala,Idukki,Not Available,14.725,Not Available,operational,operational,2001,2000-01,2000-2009,wind,Not Available,25.1368434,22.5914049,32.1445572,28.8423876,28.22294808,29.46168576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,18.79,24.92,22.36,21.82,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kerala-palakkad,Not Available,Not Available,Kerala-Palakkad,Kerala,Palakkad,Not Available,41.375,Not Available,operational,operational,2008,2007-08,2000-2009,wind,Not Available,26.327295,49.9973715,66.308382,79.083966,91.56885192,95.58791424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,18.79,24.92,22.36,21.82,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madhya-pradesh-betul,Not Available,Not Available,Madhya Pradesh-Betul,Madhya Pradesh,Betul,Not Available,137.5,Not Available,operational,operational,2014,2014-15,2010-2019,wind,Not Available,58.273056,186.85737,215.33832,251.19081,241.56,194.5383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,16.73,19.28,22.49,20.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madhya-pradesh-dewas,Not Available,Not Available,Madhya Pradesh-Dewas,Madhya Pradesh,Dewas,Not Available,571.15,Not Available,operational,operational,1995,1995-96,1990-1999,wind,Not Available,355.6160237,813.8920818,937.9461648,1094.108363,993.20688,799.8707484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,16.73,19.28,22.49,20.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madhya-pradesh-dhar,Not Available,Not Available,Madhya Pradesh-Dhar,Madhya Pradesh,Dhar,Not Available,222.4,Not Available,operational,operational,2016,2015-16,2010-2019,wind,Not Available,167.224873,325.9378752,375.6175872,438.1555776,390.71232,314.6568576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,16.73,19.28,22.49,20.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madhya-pradesh-mandsaur,Not Available,Not Available,Madhya Pradesh-Mandsaur,Madhya Pradesh,Mandsaur,Not Available,461.7,Not Available,operational,operational,2012,2011-12,2010-2019,wind,Not Available,261.213673,543.1320888,625.9167168,730.1279544,668.63808,538.4820144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,16.73,19.28,22.49,20.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madhya-pradesh-ratlam,Not Available,Not Available,Madhya Pradesh-Ratlam,Madhya Pradesh,Ratlam,Not Available,772.05,Not Available,operational,operational,2006,2005-06,2000-2009,wind,Not Available,396.2191853,997.9649106,1150.075522,1341.555938,1213.86096,977.5726428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,16.73,19.28,22.49,20.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madhya-pradesh-shajapur,Not Available,Not Available,Madhya Pradesh-Shajapur,Madhya Pradesh,Shajapur,Not Available,501.19,Not Available,operational,operational,2007,2007-08,2000-2009,wind,Not Available,269.7854515,573.1758228,692.46048,807.75084,753.825312,607.0868302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,16.73,19.28,22.49,20.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madhya-pradesh-ujjain,Not Available,Not Available,Madhya Pradesh-Ujjain,Madhya Pradesh,Ujjain,Not Available,169.1,Not Available,operational,operational,2016,2015-16,2010-2019,wind,Not Available,45.114624,114.312744,131.736384,153.669672,154.5984,124.504512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,16.73,19.28,22.49,20.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-ahmednagar,Not Available,Not Available,Maharashtra-Ahmednagar,Maharashtra,Ahmednagar,Not Available,363.65,Not Available,operational,operational,2001,2000-01,2000-2009,wind,Not Available,451.7790833,543.3128076,473.2079292,546.6367458,552.3764378,418.6390469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-amravati,Not Available,Not Available,Maharashtra-Amravati,Maharashtra,Amravati,Not Available,4.1,Not Available,operational,operational,2009,2009-10,2000-2009,wind,Not Available,5.36974704,6.4576968,5.6244456,6.4972044,6.56542512,4.97585184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-aurangabad,Not Available,Not Available,Maharashtra-Aurangabad,Maharashtra,Aurangabad,Not Available,21.0,Not Available,operational,operational,2017,2016-17,2010-2019,wind,Not Available,0.0,0.0,17.2848816,26.6226912,187.0345498,141.7510963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-beed,Not Available,Not Available,Maharashtra-Beed,Maharashtra,Beed,Not Available,192.25,Not Available,operational,operational,2008,2007-08,2000-2009,wind,Not Available,251.7887484,302.802978,263.731626,304.655499,307.8543852,233.3189064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-dhule,Not Available,Not Available,Maharashtra-Dhule,Maharashtra,Dhule,Not Available,884.1,Not Available,operational,operational,2002,2001-02,2000-2009,wind,Not Available,1157.900819,1392.499937,1212.822526,1401.019124,1415.729841,1072.963564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-kolhapur,Not Available,Not Available,Maharashtra-Kolhapur,Maharashtra,Kolhapur,Not Available,54.5,Not Available,operational,operational,2013,2013-14,2010-2019,wind,Not Available,68.758956,85.840116,74.763972,86.365278,87.2721144,66.1424208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-nashik,Not Available,Not Available,Maharashtra-Nashik,Maharashtra,Nashik,Not Available,206.9,Not Available,operational,operational,2007,2007-08,2000-2009,wind,Not Available,270.9757714,325.8774312,283.8287304,327.8711196,331.3137701,251.0984746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-pune,Not Available,Not Available,Maharashtra-Pune,Maharashtra,Pune,Not Available,123.4,Not Available,operational,operational,2009,2009-10,2000-2009,wind,Not Available,152.1864893,194.3609232,169.2820944,195.5500056,197.6032829,149.7610042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-ratnagiri,Not Available,Not Available,Maharashtra-Ratnagiri,Maharashtra,Ratnagiri,Not Available,54.8,Not Available,operational,operational,2013,2013-14,2010-2019,wind,Not Available,71.77125312,86.3126304,75.1755168,86.8406832,87.75251136,66.50650752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-sangli,Not Available,Not Available,Maharashtra-Sangli,Maharashtra,Sangli,Not Available,1137.15,Not Available,operational,operational,2002,2001-02,2000-2009,wind,Not Available,1401.438493,1771.377733,1542.812864,1782.214861,1800.928137,1364.900432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-satara,Not Available,Not Available,Maharashtra-Satara,Maharashtra,Satara,Not Available,1802.95,Not Available,operational,operational,1997,1996-97,1990-1999,wind,Not Available,2141.350344,2575.20348,2242.91916,2600.466444,2797.639736,2129.409727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-sindhudurg,Not Available,Not Available,Maharashtra-Sindhudurg,Maharashtra,Sindhudurg,Not Available,10.0,Not Available,operational,operational,2016,2015-16,2010-2019,wind,Not Available,13.096944,15.75048,13.71816,15.84684,16.013232,12.136224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maharashtra-yavatmal,Not Available,Not Available,Maharashtra-Yavatmal,Maharashtra,Yavatmal,Not Available,30.0,Not Available,operational,operational,2016,2015-16,2010-2019,wind,Not Available,13.7517912,47.25144,41.15448,47.54052,48.039696,36.408672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,17.98,15.66,18.09,18.23,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan-barmer,Not Available,Not Available,Rajasthan-Barmer,Rajasthan,Barmer,Not Available,54.4,Not Available,operational,operational,2009,2009-10,2000-2009,wind,Not Available,64.65305088,72.9588864,73.149504,80.7265536,77.60277504,65.67220224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,15.31,15.35,16.94,16.24,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan-bharatpur,Not Available,Not Available,Rajasthan-Bharatpur,Rajasthan,Bharatpur,Not Available,201.6,Not Available,operational,operational,2013,2012-13,2010-2019,wind,Not Available,239.5966003,270.3770496,271.083456,299.1631104,287.5867546,243.3734554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,15.31,15.35,16.94,16.24,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan-chittorgarh,Not Available,Not Available,Rajasthan-Chittorgarh,Rajasthan,Chittorgarh,Not Available,0.675,Not Available,operational,operational,2006,2005-06,2000-2009,wind,Not Available,0.80222076,0.9052803,0.9076455,1.0016622,0.96290208,0.81486648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,15.31,15.35,16.94,16.24,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan-jaisalmer,Not Available,Not Available,Rajasthan-Jaisalmer,Rajasthan,Jaisalmer,Not Available,4165.545,Not Available,operational,operational,2001,2000-01,2000-2009,wind,Not Available,3582.242524,4374.381467,4407.324849,4866.81694,4678.491565,3973.578687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,15.31,15.35,16.94,16.24,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan-jodhpur,Not Available,Not Available,Rajasthan-Jodhpur,Rajasthan,Jodhpur,Not Available,409.9,Not Available,operational,operational,2008,2007-08,2000-2009,wind,Not Available,457.2064094,549.7398444,551.176134,608.2686456,584.7312038,494.835215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,15.31,15.35,16.94,16.24,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan-pratapgarh,Not Available,Not Available,Rajasthan-Pratapgarh,Rajasthan,Pratapgarh,Not Available,347.5,Not Available,operational,operational,2012,2011-12,2010-2019,wind,Not Available,401.11038,472.75749,473.99265,523.09026,502.848864,425.541384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,15.31,15.35,16.94,16.24,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajasthan-sikar,Not Available,Not Available,Rajasthan-Sikar,Rajasthan,Sikar,Not Available,12.0,Not Available,operational,operational,2004,2004-05,2000-2009,wind,Not Available,14.2617024,16.093872,16.13592,17.807328,17.1182592,14.4865152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,15.31,15.35,16.94,16.24,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-ariyalur,Not Available,Not Available,Tamil Nadu-Ariyalur,Tamil Nadu,Ariyalur,Not Available,22.0,Not Available,operational,operational,2019,2018-19,2010-2019,wind,Not Available,0.0,0.0,0.0,30.893016,104.7939984,118.1670624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-chennai,Not Available,Not Available,Tamil Nadu-Chennai,Tamil Nadu,Chennai,Not Available,3.125,Not Available,operational,operational,2016,2016-17,2010-2019,wind,Not Available,0.0,1.7124924,4.7085,4.3882125,4.746105,4.67433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,17.2,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-coimbatore,Not Available,Not Available,Tamil Nadu-Coimbatore,Tamil Nadu,Coimbatore,Not Available,2260.1875,Not Available,operational,operational,1994,1993-94,1990-1999,wind,Not Available,2060.142879,3288.879541,3273.786149,3053.128687,3373.516246,3358.696818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,17.3,17.2,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-dharmapuri,Not Available,Not Available,Tamil Nadu-Dharmapuri,Tamil Nadu,Dharmapuri,Not Available,196.0,Not Available,operational,operational,2011,2010-11,2010-2019,wind,Not Available,183.3283584,290.97216,295.31712,275.228688,297.6757056,293.1739776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,17.3,17.2,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-dindigul,Not Available,Not Available,Tamil Nadu-Dindigul,Tamil Nadu,Dindigul,Not Available,467.95,Not Available,operational,operational,2007,2006-07,2000-2009,wind,Not Available,199.6082986,355.152738,389.261112,376.8245838,478.9389478,486.653845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,17.3,17.2,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-erode,Not Available,Not Available,Tamil Nadu-Erode,Tamil Nadu,Erode,Not Available,129.33,Not Available,operational,operational,2004,2003-04,2000-2009,wind,Not Available,123.4888364,195.9970284,194.8640976,181.6088072,196.4204031,193.4499516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,17.3,17.2,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-kancheepuram,Not Available,Not Available,Tamil Nadu-Kancheepuram,Tamil Nadu,Kancheepuram,Not Available,7.65,Not Available,operational,operational,2010,2010-11,2010-2019,wind,Not Available,7.30448928,11.593422,11.526408,10.7423442,11.61846504,11.44275984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,17.3,17.2,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamil-nadu-kanyakumari,Not Available,Not Available,Tamil Nadu-Kanyakumari,Tamil Nadu,Kanyakumari,Not Available,349.125,Not Available,operational,operational,1990,1989-90,1990-1999,wind,Not Available,333.3568392,529.091955,526.03362,490.2511005,530.2348506,522.2161476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,17.3,17.2,16.03,17.29,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
