_id,plantCode,plantName,unitName,unitNo,state,district,lat,lng,commissioningDate,implementingAgency,ownershipType,ownershipGroup,capacity,commissioningStatus,decommissioningDate,decommissioningFYearDate,commissioningGroup,landRequirement,companyProfile,year,fyear,decade,plantSlug,source,file,createdAt,active,technologyType
67879d22249d1001f7272885,CPP0074,Patratu TPS,Patratu Thermal Power Station Unit 4,4.0,Jharkhand,Ramgarh,23.63,85.27,1970-01-01 00:00:00,Jharkhand State Electricity Board,central,Public Sector Undertaking (PSU),40.0,decommissioned,N.A.,2017-18,retired,N.A.,,1970,1969-70,1970-1979,patratu-tps-jharkhand-state-electricity-board,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.729,1,Subcritical
67879d22249d1001f7272886,CPP0074,Patratu TPS,Patratu Thermal Power Station Unit 5,5.0,Jharkhand,Ramgarh,23.63,85.27,1971-12-01 00:00:00,Jharkhand State Electricity Board,central,Public Sector Undertaking (PSU),90.0,decommissioned,N.A.,2016-17,retired,N.A.,,1971,1971-72,1970-1979,patratu-tps-jharkhand-state-electricity-board,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.731,1,Subcritical
67879d22249d1001f7272887,CPP0074,Patratu TPS,Patratu Thermal Power Station Unit 6,6.0,Jharkhand,Ramgarh,23.63,85.27,1972-03-01 00:00:00,Jharkhand State Electricity Board,central,Public Sector Undertaking (PSU),90.0,decommissioned,N.A.,2017-18,retired,N.A.,,1972,1971-72,1970-1979,patratu-tps-jharkhand-state-electricity-board,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.734,1,Subcritical
67879d22249d1001f7272888,CPP0074,Patratu TPS,Patratu Thermal Power Station Unit 7,7.0,Jharkhand,Ramgarh,23.63,85.27,1977-01-01 00:00:00,Jharkhand State Electricity Board,central,Public Sector Undertaking (PSU),105.0,decommissioned,N.A.,2017-18,retired,N.A.,,1977,1976-77,1970-1979,patratu-tps-jharkhand-state-electricity-board,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.736,1,Subcritical
67879d22249d1001f7272889,CPP0074,Patratu TPS,Patratu Thermal Power Station Unit 8,8.0,Jharkhand,Ramgarh,23.63,85.27,1978-03-01 00:00:00,Jharkhand State Electricity Board,central,Public Sector Undertaking (PSU),105.0,decommissioned,N.A.,2016-17,retired,N.A.,,1978,1977-78,1970-1979,patratu-tps-jharkhand-state-electricity-board,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.740,1,Subcritical
67879d22249d1001f727288a,CPP0074,Patratu TPS,Patratu Thermal Power Station Unit 9,9.0,Jharkhand,Ramgarh,23.63,85.27,1984-03-01 00:00:00,Jharkhand State Electricity Board,central,Public Sector Undertaking (PSU),110.0,decommissioned,N.A.,2017-18,retired,N.A.,,1984,1983-84,1980-1989,patratu-tps-jharkhand-state-electricity-board,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.742,1,Subcritical
67879d22249d1001f727288b,CPP0074,Patratu TPS,Patratu Thermal Power Station Unit 10,10.0,Jharkhand,Ramgarh,23.63,85.27,1986-03-01 00:00:00,Jharkhand State Electricity Board,central,Public Sector Undertaking (PSU),110.0,decommissioned,N.A.,2017-18,retired,N.A.,,1986,1985-86,1980-1989,patratu-tps-jharkhand-state-electricity-board,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.745,1,Subcritical
67879d22249d1001f727288c,CPP0075,Tenughat TPS,Tenughat Thermal Power Station (TTPS) Stage I Unit 1,1.0,Jharkhand,Bokaro,23.73,85.77,1994-04-01 00:00:00,Tenughat Vidyut Nigam Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,1800,https://www.tvnl.in/oppl.php,1994,1994-95,1990-1999,tenughat-tps-tenughat-vidyut-nigam-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.747,1,Subcritical
67879d22249d1001f727288d,CPP0075,Tenughat TPS,Tenughat Thermal Power Station (TTPS) Stage I Unit 2,2.0,Jharkhand,Bokaro,23.73,85.77,1996-10-01 00:00:00,Tenughat Vidyut Nigam Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,1800,,1996,1996-97,1990-1999,tenughat-tps-tenughat-vidyut-nigam-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.750,1,Subcritical
67879d22249d1001f727288e,CPP0076,Bokaro A Extension TPS,Bokaro A Thermal Power Station Extension Unit 1,1.0,Jharkhand,Bokaro,23.78,85.88,2016-03-22 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),500.0,operational,N.A.,N.A.,operational,172.97,https://www.dvc.gov.in/dvcwebsite_new1/,2016,2015-16,2010-2019,bokaro-a-extension-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.753,1,Subcritical
67879d22249d1001f727288f,CPP0077,Bokaro B TPS,Bokaro B Thermal Power Station Unit 1,1.0,Jharkhand,Bokaro,23.78,85.88,1987-03-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),210.0,decommissioned,N.A.,2017-18,retired,N.A.,,1987,1986-87,1980-1989,bokaro-b-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.756,1,Subcritical
67879d22249d1001f7272890,CPP0077,Bokaro B TPS,Bokaro B Thermal Power Station Unit 2,2.0,Jharkhand,Bokaro,23.78,85.88,1991-12-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),210.0,decommissioned,N.A.,2017-18,retired,N.A.,,1991,1991-92,1990-1999,bokaro-b-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.758,1,Subcritical
67879d22249d1001f7272891,CPP0077,Bokaro B TPS,Bokaro B Thermal Power Station Unit 3,3.0,Jharkhand,Bokaro,23.78,85.88,1993-04-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),210.0,decommissioned,01-04-2021,2021-22,retired,N.A.,,1993,1993-94,1990-1999,bokaro-b-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.761,1,Subcritical
67879d22249d1001f7272892,CPP0078,Chandrapura (DVC) TPS,Chandrapura (DVC) Thermal Power Station Unit 1,1.0,Jharkhand,Bokaro,20.01,79.29,1964-09-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),130.0,decommissioned,N.A.,2016-17,retired,N.A.,https://www.dvc.gov.in/dvcwebsite_new1/,1964,1964-65,1960-1969,chandrapura-dvc-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.764,1,Subcritical
67879d22249d1001f7272893,CPP0078,Chandrapura (DVC) TPS,Chandrapura (DVC) Thermal Power Station Unit 2,2.0,Jharkhand,Bokaro,20.01,79.29,1965-05-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),130.0,decommissioned,N.A.,2017-18,retired,N.A.,,1965,1965-66,1960-1969,chandrapura-dvc-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.767,1,Subcritical
67879d22249d1001f7272894,CPP0078,Chandrapura (DVC) TPS,Chandrapura (DVC) Thermal Power Station Unit 3,3.0,Jharkhand,Bokaro,20.01,79.29,1968-07-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),130.0,decommissioned,N.A.,2019-20,retired,N.A.,,1968,1968-69,1960-1969,chandrapura-dvc-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.769,1,Subcritical
67879d22249d1001f7272895,CPP0078,Chandrapura (DVC) TPS,Chandrapura (DVC) Thermal Power Station Unit 7,7.0,Jharkhand,Bokaro,20.01,79.29,2009-11-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),250.0,operational,N.A.,N.A.,operational,N.A.,,2009,2009-10,2000-2009,chandrapura-dvc-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.773,1,Subcritical
67879d22249d1001f7272896,CPP0078,Chandrapura (DVC) TPS,Chandrapura (DVC) Thermal Power Station Unit 8,8.0,Jharkhand,Bokaro,20.01,79.29,2010-03-01 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),250.0,operational,N.A.,N.A.,operational,N.A.,,2010,2009-10,2010-2019,chandrapura-dvc-tps-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.775,1,Subcritical
67879d22249d1001f7272897,CPP0079,Kodarma TPP,Kodarma TPP Unit 1,1.0,Jharkhand,Kodarma,24.39,84.56,2011-07-20 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),500.0,operational,N.A.,N.A.,operational,N.A.,https://www.dvc.gov.in/dvcwebsite_new1/,2011,2011-12,2010-2019,kodarma-tpp-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.778,1,Subcritical
67879d22249d1001f7272898,CPP0079,Kodarma TPP,Kodarma TPP Unit 2,2.0,Jharkhand,Kodarma,24.39,84.56,2013-02-15 00:00:00,Damodar Valley Corporation(DVC),central,Public Sector Undertaking (PSU),500.0,operational,N.A.,N.A.,operational,N.A.,,2013,2012-13,2010-2019,kodarma-tpp-damodar-valley-corporation-dvc,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.781,1,Subcritical
67879d22249d1001f7272899,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 1,1.0,Karnataka,Raichur,16.35,77.34,1985-03-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,2490.822,http://karnatakapower.com/,1985,1984-85,1980-1989,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.783,1,Subcritical
67879d22249d1001f727289a,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 2,2.0,Karnataka,Raichur,16.35,77.34,1986-03-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,2490.822,,1986,1985-86,1980-1989,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.786,1,Subcritical
67879d22249d1001f727289b,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 3,3.0,Karnataka,Raichur,16.35,77.34,1991-03-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,2490.822,,1991,1990-91,1990-1999,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.789,1,Subcritical
67879d22249d1001f727289c,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 4,4.0,Karnataka,Raichur,16.35,77.34,1994-09-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,2490.822,,1994,1994-95,1990-1999,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.792,1,Subcritical
67879d22249d1001f727289d,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 5,5.0,Karnataka,Raichur,16.35,77.34,1999-01-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,2490.822,,1999,1998-99,1990-1999,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.794,1,Subcritical
67879d22249d1001f727289e,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 6,6.0,Karnataka,Raichur,16.35,77.34,1999-07-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,2490.822,,1999,1999-00,1990-1999,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.796,1,Subcritical
67879d22249d1001f727289f,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 7,7.0,Karnataka,Raichur,16.35,77.34,2002-12-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,2490.822,,2002,2002-03,2000-2009,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.799,1,Subcritical
67879d22249d1001f72728a0,CPP0080,Raichur TPS,Raichur Thermal Power Station Unit 8,8.0,Karnataka,Raichur,16.35,77.34,2010-04-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,49.42(of 2490.82),,2010,2010-11,2010-2019,raichur-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.802,1,Subcritical
67879d22249d1001f72728a1,CPP0081,Bellary TPS,Bellary TPS Unit 1,1.0,Karnataka,Bellary,15.19,76.72,2007-12-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,1831.05,http://karnatakapower.com/,2007,2007-08,2000-2009,bellary-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.805,1,Subcritical
67879d22249d1001f72728a2,CPP0081,Bellary TPS,Bellary TPS Unit 2,2.0,Karnataka,Bellary,15.19,76.72,2012-03-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,1831.05,,2012,2011-12,2010-2019,bellary-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.807,1,Subcritical
67879d22249d1001f72728a3,CPP0081,Bellary TPS,Bellary TPS Unit 3,3.0,Karnataka,Bellary,15.19,76.72,2016-03-01 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,700.0,operational,N.A.,N.A.,operational,1831.05,,2016,2015-16,2010-2019,bellary-tps-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.810,1,Supercritical
67879d22249d1001f72728a4,CPP0082,Torangallu TPS SBU,Torangallu Thermal Power Station Stage I Unit 1,1.0,Karnataka,Bellary,15.18,76.66,1999-05-01 00:00:00,JSW Energy Ltd.,private,Private Enterprise,130.0,operational,N.A.,N.A.,operational,N.A.,https://www.jsw.in/energy,1999,1999-00,1990-1999,torangallu-tps-sbu-jsw-energy-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.813,1,Subcritical
67879d22249d1001f72728a5,CPP0082,Torangallu TPS SBU,Torangallu Thermal Power Station Stage I Unit 2,2.0,Karnataka,Bellary,15.18,76.66,1999-05-01 00:00:00,JSW Energy Ltd.,private,Private Enterprise,130.0,operational,N.A.,N.A.,operational,N.A.,,1999,1999-00,1990-1999,torangallu-tps-sbu-jsw-energy-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.815,1,Subcritical
67879d22249d1001f72728a6,CPP0082,Torangallu TPS SBU,Torangallu Thermal Power Station Stage II Unit 3,3.0,Karnataka,Bellary,15.18,76.66,2009-04-01 00:00:00,JSW Energy Ltd.,private,Private Enterprise,300.0,operational,N.A.,N.A.,operational,N.A.,,2009,2009-10,2000-2009,torangallu-tps-sbu-jsw-energy-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.818,1,Subcritical
67879d22249d1001f72728a7,CPP0082,Torangallu TPS SBU,Torangallu Thermal Power Station Stage II Unit 4,4.0,Karnataka,Bellary,15.18,76.66,2009-08-09 00:00:00,JSW Energy Ltd.,private,Private Enterprise,300.0,operational,N.A.,N.A.,operational,N.A.,,2009,2009-10,2000-2009,torangallu-tps-sbu-jsw-energy-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.821,1,Subcritical
67879d22249d1001f72728a8,CPP0083,Udupi TPP,Udupi TPP/Udupi Power Corporation Ltd. Phase I Unit 1,1.0,Karnataka,Udupi,13.16,74.8,2010-07-01 00:00:00,Udupi Power Corp. Ltd. (Adani Power Ltd.),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,1359.08,https://www.adanipower.com/,2010,2010-11,2010-2019,udupi-tpp-udupi-power-corp-ltd-adani-power-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.824,1,Subcritical
67879d22249d1001f72728a9,CPP0083,Udupi TPP,Udupi TPP/Udupi Power Corporation Ltd. Phase I Unit 2,2.0,Karnataka,Udupi,13.16,74.8,2011-04-01 00:00:00,Udupi Power Corp. Ltd. (Adani Power Ltd.),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,1359.08,,2011,2011-12,2010-2019,udupi-tpp-udupi-power-corp-ltd-adani-power-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.827,1,Subcritical
67879d22249d1001f72728aa,CPP0084,Yermarus TPP,Yermarus TPP Unit 1,1.0,Karnataka,Raichur,16.3,77.36,2016-03-29 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,800.0,operational,N.A.,N.A.,operational,685,http://karnatakapower.com/,2016,2015-16,2010-2019,yermarus-tpp-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.830,1,Supercritical
67879d22249d1001f72728ab,CPP0084,Yermarus TPP,Yermarus TPP Unit 2,2.0,Karnataka,Raichur,16.3,77.36,2017-03-29 00:00:00,Karnataka Power Corp. Ltd.,state,State Government Enterprise,800.0,operational,N.A.,N.A.,operational,685,,2017,2016-17,2010-2019,yermarus-tpp-karnataka-power-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.833,1,Supercritical
67879d22249d1001f72728ac,CPP0085,Kudgi STPP,Kudgi STPP Unit 1,1.0,Karnataka,Bijapur,16.4995461,75.8346319,2016-12-25 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),800.0,operational,N.A.,N.A.,operational,2440,https://www.ntpc.co.in/en/power-generation/coal-based-power-stations,2016,2016-17,2010-2019,kudgi-stpp-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.836,1,Supercritical
67879d22249d1001f72728ad,CPP0085,Kudgi STPP,Kudgi STPP Unit 2,2.0,Karnataka,Bijapur,16.4995461,75.8346319,2017-03-23 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),800.0,operational,N.A.,N.A.,operational,2440,,2017,2016-17,2010-2019,kudgi-stpp-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.839,1,Supercritical
67879d22249d1001f72728ae,CPP0085,Kudgi STPP,Kudgi STPP Unit 3,3.0,Karnataka,Bijapur,16.4995461,75.8346319,2018-03-31 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),800.0,operational,N.A.,N.A.,operational,2440,,2018,2017-18,2010-2019,kudgi-stpp-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.842,1,Supercritical
67879d22249d1001f72728af,CPP0086,Bina TPS,Bina Thermal Power Station/ JP Bina TPP Unit 1,1.0,Madhya Pradesh,Sagar,24.32,78.13,2012-08-01 00:00:00,JP Power Ventures Ltd. (JPPVL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,726,http://jppowerventures.com/,2012,2012-13,2010-2019,bina-tps-jp-power-ventures-ltd-jppvl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.845,1,Subcritical
67879d22249d1001f72728b0,CPP0086,Bina TPS,Bina Thermal Power Station/ JP Bina TPP Unit 2,2.0,Madhya Pradesh,Sagar,24.32,78.13,2013-03-31 00:00:00,JP Power Ventures Ltd. (JPPVL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,726,,2013,2012-13,2010-2019,bina-tps-jp-power-ventures-ltd-jppvl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.848,1,Subcritical
67879d22249d1001f72728b1,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage I Unit 1,1.0,Madhya Pradesh,Betul,22.11,78.17,1967-10-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,62.5,decommissioned,N.A.,2014-15,retired,8359.9951342,http://www.mppgcl.mp.gov.in/stps-sarni.html,1967,1967-68,1960-1969,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.851,1,Subcritical
67879d22249d1001f72728b2,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage I Unit 2,2.0,Madhya Pradesh,Betul,22.11,78.17,1968-03-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,62.5,decommissioned,N.A.,2013-14,retired,8359.9951342,,1968,1967-68,1960-1969,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.854,1,Subcritical
67879d22249d1001f72728b3,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage I Unit 3,3.0,Madhya Pradesh,Betul,22.11,78.17,1968-05-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,62.5,decommissioned,N.A.,2012-13,retired,8359.9951342,,1968,1968-69,1960-1969,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.857,1,Subcritical
67879d22249d1001f72728b4,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage I Unit 4,4.0,Madhya Pradesh,Betul,22.11,78.17,1968-07-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,62.5,decommissioned,N.A.,2013-14,retired,8359.9951342,,1968,1968-69,1960-1969,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.859,1,Subcritical
67879d22249d1001f72728b5,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage I Unit 5,5.0,Madhya Pradesh,Betul,22.11,78.17,1970-03-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,62.5,decommissioned,N.A.,2013-14,retired,8359.9951342,,1970,1969-70,1970-1979,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.862,1,Subcritical
67879d22249d1001f72728b6,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage II Unit 6,6.0,Madhya Pradesh,Betul,22.11,78.17,1979-07-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,200.0,operational,N.A.,N.A.,operational,8359.9951342,,1979,1979-80,1970-1979,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.865,1,Subcritical
67879d22249d1001f72728b7,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage II Unit 7,7.0,Madhya Pradesh,Betul,22.11,78.17,1980-09-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,8359.9951342,,1980,1980-81,1980-1989,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.868,1,Subcritical
67879d22249d1001f72728b8,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage III Unit 8,8.0,Madhya Pradesh,Betul,22.11,78.17,1983-01-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,8359.9951342,,1983,1982-83,1980-1989,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.870,1,Subcritical
67879d22249d1001f72728b9,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage III Unit 9,9.0,Madhya Pradesh,Betul,22.11,78.17,1984-02-01 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,8359.9951342,,1984,1983-84,1980-1989,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.873,1,Subcritical
67879d22249d1001f72728ba,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage IV Unit 10,10.0,Madhya Pradesh,Betul,22.11,78.17,2013-03-22 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,8359.9951342,,2013,2012-13,2010-2019,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.876,1,Subcritical
67879d22249d1001f72728bb,CPP0087,Satpura TPS,Satpura Thermal Power Station Stage IV Unit 11,11.0,Madhya Pradesh,Betul,22.11,78.17,2013-12-25 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,8359.9951342,,2013,2013-14,2010-2019,satpura-tps-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.878,1,Subcritical
67879d22249d1001f72728bc,CPP0088,Shri Singhaji or Malwa TPP,Shri Singhaji Thermal Power Project Stage I or Malwa TPP Unit 1,1.0,Madhya Pradesh,Khandwa,22.1,76.53,2013-10-18 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,http://www.mppgcl.mp.gov.in/sstps-khandwa.html,2013,2013-14,2010-2019,shri-singhaji-or-malwa-tpp-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.881,1,Subcritical
67879d22249d1001f72728bd,CPP0088,Shri Singhaji or Malwa TPP,Shri Singhaji Thermal Power Project Stage I or Malwa TPP Unit 2,2.0,Madhya Pradesh,Khandwa,22.1,76.53,2014-10-15 00:00:00,M.P. Power Generating Corp. Ltd.,state,State Government Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,,2014,2014-15,2010-2019,shri-singhaji-or-malwa-tpp-m-p-power-generating-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.884,1,Subcritical
